BRANCH_NAME,CUSTOMER_CLASS,year,month,Amount,Accounts,BRANCH_NAME_En,CBU
أبها الفرع الرئيسي,RES,2023,12,3205893.01,20065,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,1,16068899.42,46,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,2,10681544.94,46,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,3,8012913.65,47,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,4,5368977.86,26,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,6,13715441.27,44,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,7,24343250.68,45,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,8,6941051.78,15,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,9,12867189.90,62,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,10,11020375.21,62,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,11,10695544.55,62,Abhaa Main Branch,AS
أبها الفرع الرئيسي,TANKER,2023,12,10180997.87,62,Abhaa Main Branch,AS
أبو عريش,COM,2023,1,42745.65,73,Abu Arish,JZBU
أبو عريش,COM,2023,2,28720.94,61,Abu Arish,JZBU
أبو عريش,COM,2023,3,16442.28,55,Abu Arish,JZBU
أبو عريش,COM,2023,4,18965.71,62,Abu Arish,JZBU
أبو عريش,COM,2023,5,42584.10,73,Abu Arish,JZBU
أبو عريش,COM,2023,6,22304.34,57,Abu Arish,JZBU
أبو عريش,COM,2023,7,20762.94,72,Abu Arish,JZBU
أبو عريش,COM,2023,8,13192.80,64,Abu Arish,JZBU
أبو عريش,COM,2023,9,31438.98,67,Abu Arish,JZBU
أبو عريش,COM,2023,10,26049.36,76,Abu Arish,JZBU
أبو عريش,COM,2023,11,20114.72,62,Abu Arish,JZBU
أبو عريش,COM,2023,12,22116.41,70,Abu Arish,JZBU
أبو عريش,GOVT,2023,1,465385.01,829,Abu Arish,JZBU
أبو عريش,GOVT,2023,2,7.28,1,Abu Arish,JZBU
أبو عريش,GOVT,2023,3,481365.81,202,Abu Arish,JZBU
أبو عريش,GOVT,2023,10,490392.51,99,Abu Arish,JZBU
أبو عريش,GOVT,2023,11,989689.17,115,Abu Arish,JZBU
أبو عريش,GOVT,2023,12,2174778.12,147,Abu Arish,JZBU
أبو عريش,RES,2023,1,473026.47,4698,Abu Arish,JZBU
أبو عريش,RES,2023,2,463530.00,4388,Abu Arish,JZBU
أبو عريش,RES,2023,3,596314.91,4984,Abu Arish,JZBU
أبو عريش,RES,2023,4,504850.94,4745,Abu Arish,JZBU
أبو عريش,RES,2023,5,655449.15,5157,Abu Arish,JZBU
أبو عريش,RES,2023,6,649317.40,5050,Abu Arish,JZBU
أبو عريش,RES,2023,7,585860.37,5062,Abu Arish,JZBU
أبو عريش,RES,2023,8,637958.64,5167,Abu Arish,JZBU
أبو عريش,RES,2023,9,722621.25,4929,Abu Arish,JZBU
أبو عريش,RES,2023,10,702692.33,5213,Abu Arish,JZBU
أبو عريش,RES,2023,11,560326.00,5235,Abu Arish,JZBU
أبو عريش,RES,2023,12,495245.84,5221,Abu Arish,JZBU
أبو عريش,TANKER,2023,1,37486.98,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,2,39125.79,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,4,73734.74,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,5,37696.87,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,6,40336.74,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,7,45245.13,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,8,39012.77,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,9,42201.61,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,10,40526.46,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,11,42040.15,1,Abu Arish,JZBU
أبو عريش,TANKER,2023,12,39925.02,1,Abu Arish,JZBU
أحد رفيدة,COM,2023,1,65537.48,73,Ahad Rafidah,AS
أحد رفيدة,COM,2023,2,26903.48,62,Ahad Rafidah,AS
أحد رفيدة,COM,2023,3,25415.60,66,Ahad Rafidah,AS
أحد رفيدة,COM,2023,4,40742.07,60,Ahad Rafidah,AS
أحد رفيدة,COM,2023,5,35515.36,76,Ahad Rafidah,AS
أحد رفيدة,COM,2023,6,111614.32,69,Ahad Rafidah,AS
أحد رفيدة,COM,2023,7,57822.64,77,Ahad Rafidah,AS
أحد رفيدة,COM,2023,8,42892.41,58,Ahad Rafidah,AS
أحد رفيدة,COM,2023,9,46453.75,70,Ahad Rafidah,AS
أحد رفيدة,COM,2023,10,42677.33,68,Ahad Rafidah,AS
أحد رفيدة,COM,2023,11,67800.44,74,Ahad Rafidah,AS
أحد رفيدة,COM,2023,12,95004.47,78,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,1,54617.29,160,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,3,5445.44,24,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,4,6339.65,8,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,5,138107.22,49,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,6,74447.13,6,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,7,162177.06,51,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,8,53087.02,8,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,9,62213.70,30,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,10,242950.40,86,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,11,129166.18,24,Ahad Rafidah,AS
أحد رفيدة,GOVT,2023,12,69558.64,30,Ahad Rafidah,AS
أحد رفيدة,RES,2023,1,503594.80,3306,Ahad Rafidah,AS
أحد رفيدة,RES,2023,2,455230.74,3078,Ahad Rafidah,AS
أحد رفيدة,RES,2023,3,487067.89,3502,Ahad Rafidah,AS
أحد رفيدة,RES,2023,4,396372.03,3430,Ahad Rafidah,AS
أحد رفيدة,RES,2023,5,389702.15,3602,Ahad Rafidah,AS
أحد رفيدة,RES,2023,6,442463.23,3513,Ahad Rafidah,AS
أحد رفيدة,RES,2023,7,489976.21,3594,Ahad Rafidah,AS
أحد رفيدة,RES,2023,8,810068.21,3603,Ahad Rafidah,AS
أحد رفيدة,RES,2023,9,521226.59,3616,Ahad Rafidah,AS
أحد رفيدة,RES,2023,10,675115.87,3743,Ahad Rafidah,AS
أحد رفيدة,RES,2023,11,505970.90,3650,Ahad Rafidah,AS
أحد رفيدة,RES,2023,12,547975.85,3754,Ahad Rafidah,AS
الباحة الفرع الرئيسي,COM,2023,1,27997.74,51,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,2,23480.83,42,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,3,15082.15,40,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,4,38145.07,49,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,5,26266.85,54,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,6,22709.28,51,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,7,84688.05,54,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,8,57225.73,54,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,9,32164.74,71,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,10,37125.78,56,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,11,22348.60,57,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,COM,2023,12,38096.52,57,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,1,939007.83,1733,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,2,226605.14,341,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,3,73095.99,290,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,4,144376.51,281,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,5,106843.97,87,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,6,992.28,5,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,7,187552.80,428,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,8,1238.31,6,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,9,23550.26,2,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,10,50401.85,65,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,11,211806.98,68,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,GOVT,2023,12,35853.79,108,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,1,459358.21,6312,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,2,487405.27,5932,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,3,461968.85,6484,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,4,410094.55,6414,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,5,424190.58,6643,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,6,374490.59,6550,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,7,490993.23,6751,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,8,749209.45,6992,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,9,595102.20,6819,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,10,636046.84,7147,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,11,520142.29,7047,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,RES,2023,12,490069.09,7095,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,1,281618.90,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,2,207667.00,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,3,221940.80,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,4,140628.90,6,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,5,268783.40,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,6,194957.20,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,7,247121.20,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,8,283419.80,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,9,339056.80,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,10,237166.80,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,11,234749.50,7,Bahaa Main Branch,BA
الباحة الفرع الرئيسي,TANKER,2023,12,229034.00,7,Bahaa Main Branch,BA
البرك,COM,2023,1,3216.86,11,Al Barak,AS
البرك,COM,2023,2,5719.02,11,Al Barak,AS
البرك,COM,2023,3,6440.46,10,Al Barak,AS
البرك,COM,2023,4,2268.16,11,Al Barak,AS
البرك,COM,2023,5,4054.30,12,Al Barak,AS
البرك,COM,2023,6,2180.22,9,Al Barak,AS
البرك,COM,2023,7,3404.58,11,Al Barak,AS
البرك,COM,2023,8,2662.35,11,Al Barak,AS
البرك,COM,2023,9,6075.11,9,Al Barak,AS
البرك,COM,2023,10,4054.94,14,Al Barak,AS
البرك,COM,2023,11,1093.00,7,Al Barak,AS
البرك,COM,2023,12,6127.80,13,Al Barak,AS
البرك,GOVT,2023,1,152598.35,138,Al Barak,AS
البرك,GOVT,2023,2,313.70,3,Al Barak,AS
البرك,GOVT,2023,3,6924.17,38,Al Barak,AS
البرك,GOVT,2023,4,3281.71,5,Al Barak,AS
البرك,GOVT,2023,5,40715.24,46,Al Barak,AS
البرك,GOVT,2023,6,1200.23,4,Al Barak,AS
البرك,GOVT,2023,7,6641.99,26,Al Barak,AS
البرك,GOVT,2023,9,4865.97,14,Al Barak,AS
البرك,GOVT,2023,10,85085.91,44,Al Barak,AS
البرك,GOVT,2023,11,3590.09,6,Al Barak,AS
البرك,GOVT,2023,12,18961.51,36,Al Barak,AS
البرك,RES,2023,1,30034.68,364,Al Barak,AS
البرك,RES,2023,2,26033.31,358,Al Barak,AS
البرك,RES,2023,3,35195.42,395,Al Barak,AS
البرك,RES,2023,4,44776.16,369,Al Barak,AS
البرك,RES,2023,5,31253.87,386,Al Barak,AS
البرك,RES,2023,6,39319.43,411,Al Barak,AS
البرك,RES,2023,7,49475.47,382,Al Barak,AS
البرك,RES,2023,8,31741.82,385,Al Barak,AS
البرك,RES,2023,9,34784.82,382,Al Barak,AS
البرك,RES,2023,10,55496.84,429,Al Barak,AS
البرك,RES,2023,11,37436.03,389,Al Barak,AS
البرك,RES,2023,12,32870.71,404,Al Barak,AS
الحجره,COM,2023,1,528.61,1,Al Hajra,BA
الحجره,COM,2023,3,530.56,1,Al Hajra,BA
الحجره,COM,2023,4,1016.02,1,Al Hajra,BA
الحجره,COM,2023,5,1633.94,2,Al Hajra,BA
الحجره,COM,2023,7,1132.92,2,Al Hajra,BA
الحجره,COM,2023,9,39.63,1,Al Hajra,BA
الحجره,COM,2023,10,3336.51,2,Al Hajra,BA
الحجره,COM,2023,12,1039.79,2,Al Hajra,BA
الحجره,GOVT,2023,1,40716.37,110,Al Hajra,BA
الحجره,GOVT,2023,2,17447.08,26,Al Hajra,BA
الحجره,GOVT,2023,3,1697.73,9,Al Hajra,BA
الحجره,GOVT,2023,4,9983.44,11,Al Hajra,BA
الحجره,GOVT,2023,5,29168.80,14,Al Hajra,BA
الحجره,GOVT,2023,6,6011.14,8,Al Hajra,BA
الحجره,GOVT,2023,7,5785.51,22,Al Hajra,BA
الحجره,GOVT,2023,10,1464.72,8,Al Hajra,BA
الحجره,GOVT,2023,11,3295.54,7,Al Hajra,BA
الحجره,GOVT,2023,12,26071.63,37,Al Hajra,BA
الحجره,RES,2023,1,35989.59,174,Al Hajra,BA
الحجره,RES,2023,2,12110.07,149,Al Hajra,BA
الحجره,RES,2023,3,48782.10,180,Al Hajra,BA
الحجره,RES,2023,4,21132.59,189,Al Hajra,BA
الحجره,RES,2023,5,24553.32,159,Al Hajra,BA
الحجره,RES,2023,6,26417.60,203,Al Hajra,BA
الحجره,RES,2023,7,37597.37,167,Al Hajra,BA
الحجره,RES,2023,8,23539.38,180,Al Hajra,BA
الحجره,RES,2023,9,20572.92,175,Al Hajra,BA
الحجره,RES,2023,10,41487.91,193,Al Hajra,BA
الحجره,RES,2023,11,26372.93,215,Al Hajra,BA
الحجره,RES,2023,12,20730.49,200,Al Hajra,BA
الدرب,COM,2023,1,7733.06,29,Ad Darb,JZBU
الدرب,COM,2023,2,2516.30,18,Ad Darb,JZBU
الدرب,COM,2023,3,5969.74,32,Ad Darb,JZBU
الدرب,COM,2023,4,9201.25,17,Ad Darb,JZBU
الدرب,COM,2023,5,21236.80,36,Ad Darb,JZBU
الدرب,COM,2023,6,6258.96,31,Ad Darb,JZBU
الدرب,COM,2023,7,6264.20,25,Ad Darb,JZBU
الدرب,COM,2023,8,4529.52,26,Ad Darb,JZBU
الدرب,COM,2023,9,3961.36,25,Ad Darb,JZBU
الدرب,COM,2023,10,4366.61,28,Ad Darb,JZBU
الدرب,COM,2023,11,16966.37,27,Ad Darb,JZBU
الدرب,COM,2023,12,4403.65,26,Ad Darb,JZBU
الدرب,GOVT,2023,1,212144.32,1025,Ad Darb,JZBU
الدرب,GOVT,2023,3,62739.46,163,Ad Darb,JZBU
الدرب,GOVT,2023,7,950.89,1,Ad Darb,JZBU
الدرب,GOVT,2023,8,488784.98,62,Ad Darb,JZBU
الدرب,GOVT,2023,9,384.85,1,Ad Darb,JZBU
الدرب,GOVT,2023,10,49560.32,56,Ad Darb,JZBU
الدرب,GOVT,2023,11,80216.11,14,Ad Darb,JZBU
الدرب,GOVT,2023,12,221732.04,92,Ad Darb,JZBU
الدرب,RES,2023,1,463762.56,4735,Ad Darb,JZBU
الدرب,RES,2023,2,427877.81,4372,Ad Darb,JZBU
الدرب,RES,2023,3,454747.41,4913,Ad Darb,JZBU
الدرب,RES,2023,4,346429.88,4621,Ad Darb,JZBU
الدرب,RES,2023,5,481527.73,4948,Ad Darb,JZBU
الدرب,RES,2023,6,420280.96,4902,Ad Darb,JZBU
الدرب,RES,2023,7,403051.76,4875,Ad Darb,JZBU
الدرب,RES,2023,8,505414.56,4965,Ad Darb,JZBU
الدرب,RES,2023,9,541750.94,4980,Ad Darb,JZBU
الدرب,RES,2023,10,545376.96,5161,Ad Darb,JZBU
الدرب,RES,2023,11,476462.46,5256,Ad Darb,JZBU
الدرب,RES,2023,12,449351.58,5242,Ad Darb,JZBU
الدرب,TANKER,2023,1,360209.18,2,Ad Darb,JZBU
الدرب,TANKER,2023,2,325039.16,2,Ad Darb,JZBU
الدرب,TANKER,2023,3,102648.20,1,Ad Darb,JZBU
الدرب,TANKER,2023,4,441512.37,2,Ad Darb,JZBU
الدرب,TANKER,2023,5,248438.50,2,Ad Darb,JZBU
الدرب,TANKER,2023,6,253334.77,2,Ad Darb,JZBU
الدرب,TANKER,2023,7,262913.39,2,Ad Darb,JZBU
الدرب,TANKER,2023,8,243740.02,2,Ad Darb,JZBU
الدرب,TANKER,2023,9,257157.34,2,Ad Darb,JZBU
الدرب,TANKER,2023,10,249827.06,2,Ad Darb,JZBU
الدرب,TANKER,2023,11,238674.21,2,Ad Darb,JZBU
الدرب,TANKER,2023,12,271305.28,2,Ad Darb,JZBU
العارضة,COM,2023,3,41.38,1,AL Aridhah,JZBU
العارضة,COM,2023,4,316.61,1,AL Aridhah,JZBU
العارضة,COM,2023,6,62.72,1,AL Aridhah,JZBU
العارضة,COM,2023,8,24.64,1,AL Aridhah,JZBU
العارضة,COM,2023,11,25.34,1,AL Aridhah,JZBU
العارضة,COM,2023,12,26.35,1,AL Aridhah,JZBU
العارضة,GOVT,2023,1,8699.65,34,AL Aridhah,JZBU
العارضة,GOVT,2023,3,42895.59,24,AL Aridhah,JZBU
العارضة,GOVT,2023,10,39868.65,20,AL Aridhah,JZBU
العارضة,GOVT,2023,11,34421.91,41,AL Aridhah,JZBU
العارضة,GOVT,2023,12,21596.94,38,AL Aridhah,JZBU
العارضة,RES,2023,1,146970.65,1791,AL Aridhah,JZBU
العارضة,RES,2023,2,116827.22,1666,AL Aridhah,JZBU
العارضة,RES,2023,3,148457.90,1859,AL Aridhah,JZBU
العارضة,RES,2023,4,150396.65,1885,AL Aridhah,JZBU
العارضة,RES,2023,5,156101.40,1921,AL Aridhah,JZBU
العارضة,RES,2023,6,188192.53,2014,AL Aridhah,JZBU
العارضة,RES,2023,7,156915.04,1872,AL Aridhah,JZBU
العارضة,RES,2023,8,169095.88,1957,AL Aridhah,JZBU
العارضة,RES,2023,9,141194.74,1860,AL Aridhah,JZBU
العارضة,RES,2023,10,168946.44,1903,AL Aridhah,JZBU
العارضة,RES,2023,11,146372.91,2034,AL Aridhah,JZBU
العارضة,RES,2023,12,146430.87,1936,AL Aridhah,JZBU
العقيق,COM,2023,1,10237.00,5,Al Aqiq,BA
العقيق,COM,2023,2,12794.95,5,Al Aqiq,BA
العقيق,COM,2023,3,4091.01,4,Al Aqiq,BA
العقيق,COM,2023,4,1428.33,2,Al Aqiq,BA
العقيق,COM,2023,5,700.42,2,Al Aqiq,BA
العقيق,COM,2023,6,4964.73,4,Al Aqiq,BA
العقيق,COM,2023,7,2160.55,4,Al Aqiq,BA
العقيق,COM,2023,8,1997.89,2,Al Aqiq,BA
العقيق,COM,2023,9,64846.16,13,Al Aqiq,BA
العقيق,COM,2023,10,2812.34,4,Al Aqiq,BA
العقيق,COM,2023,11,1407.91,3,Al Aqiq,BA
العقيق,COM,2023,12,2135.35,3,Al Aqiq,BA
العقيق,GOVT,2023,1,323321.68,703,Al Aqiq,BA
العقيق,GOVT,2023,2,83371.43,102,Al Aqiq,BA
العقيق,GOVT,2023,3,29213.10,118,Al Aqiq,BA
العقيق,GOVT,2023,4,253227.32,88,Al Aqiq,BA
العقيق,GOVT,2023,5,30073.14,31,Al Aqiq,BA
العقيق,GOVT,2023,7,191649.27,146,Al Aqiq,BA
العقيق,GOVT,2023,10,145155.85,17,Al Aqiq,BA
العقيق,GOVT,2023,11,11985.66,21,Al Aqiq,BA
العقيق,GOVT,2023,12,176471.69,62,Al Aqiq,BA
العقيق,RES,2023,1,199632.69,2004,Al Aqiq,BA
العقيق,RES,2023,2,203794.65,1889,Al Aqiq,BA
العقيق,RES,2023,3,281010.10,2136,Al Aqiq,BA
العقيق,RES,2023,4,185212.53,2003,Al Aqiq,BA
العقيق,RES,2023,5,226550.20,2140,Al Aqiq,BA
العقيق,RES,2023,6,196022.65,2058,Al Aqiq,BA
العقيق,RES,2023,7,317926.71,2172,Al Aqiq,BA
العقيق,RES,2023,8,462816.61,2205,Al Aqiq,BA
العقيق,RES,2023,9,364779.61,2136,Al Aqiq,BA
العقيق,RES,2023,10,411912.09,2294,Al Aqiq,BA
العقيق,RES,2023,11,314694.82,2435,Al Aqiq,BA
العقيق,RES,2023,12,407229.54,2352,Al Aqiq,BA
العقيق,TANKER,2023,2,12539.60,1,Al Aqiq,BA
العقيق,TANKER,2023,3,5759.20,1,Al Aqiq,BA
العقيق,TANKER,2023,4,5296.90,1,Al Aqiq,BA
العقيق,TANKER,2023,5,5720.10,1,Al Aqiq,BA
العقيق,TANKER,2023,6,5621.20,1,Al Aqiq,BA
العقيق,TANKER,2023,7,6143.30,1,Al Aqiq,BA
العقيق,TANKER,2023,8,4949.60,1,Al Aqiq,BA
العقيق,TANKER,2023,9,5175.00,1,Al Aqiq,BA
العقيق,TANKER,2023,10,10195.90,1,Al Aqiq,BA
العقيق,TANKER,2023,12,4342.40,1,Al Aqiq,BA
العيدابي,COM,2023,1,4425.42,11,Al Edabi,JZBU
العيدابي,COM,2023,2,4122.00,12,Al Edabi,JZBU
العيدابي,COM,2023,3,13083.54,13,Al Edabi,JZBU
العيدابي,COM,2023,4,2699.85,7,Al Edabi,JZBU
العيدابي,COM,2023,5,11100.80,12,Al Edabi,JZBU
العيدابي,COM,2023,6,5628.37,11,Al Edabi,JZBU
العيدابي,COM,2023,7,4367.62,12,Al Edabi,JZBU
العيدابي,COM,2023,8,9834.76,12,Al Edabi,JZBU
العيدابي,COM,2023,9,8873.58,12,Al Edabi,JZBU
العيدابي,COM,2023,10,7624.07,8,Al Edabi,JZBU
العيدابي,COM,2023,11,9698.67,13,Al Edabi,JZBU
العيدابي,COM,2023,12,4220.78,7,Al Edabi,JZBU
العيدابي,GOVT,2023,1,34504.85,178,Al Edabi,JZBU
العيدابي,GOVT,2023,3,6254.82,31,Al Edabi,JZBU
العيدابي,GOVT,2023,8,237297.40,18,Al Edabi,JZBU
العيدابي,GOVT,2023,10,45706.99,20,Al Edabi,JZBU
العيدابي,GOVT,2023,11,66310.44,28,Al Edabi,JZBU
العيدابي,GOVT,2023,12,70657.41,41,Al Edabi,JZBU
العيدابي,RES,2023,1,142653.58,1292,Al Edabi,JZBU
العيدابي,RES,2023,2,154845.35,1254,Al Edabi,JZBU
العيدابي,RES,2023,3,163921.55,1325,Al Edabi,JZBU
العيدابي,RES,2023,4,145737.40,1380,Al Edabi,JZBU
العيدابي,RES,2023,5,230833.79,1569,Al Edabi,JZBU
العيدابي,RES,2023,6,180191.35,1547,Al Edabi,JZBU
العيدابي,RES,2023,7,197308.36,1482,Al Edabi,JZBU
العيدابي,RES,2023,8,268772.16,1636,Al Edabi,JZBU
العيدابي,RES,2023,9,209064.21,1551,Al Edabi,JZBU
العيدابي,RES,2023,10,196541.50,1604,Al Edabi,JZBU
العيدابي,RES,2023,11,164149.61,1658,Al Edabi,JZBU
العيدابي,RES,2023,12,193944.33,1626,Al Edabi,JZBU
العيدابي,TANKER,2023,1,144902.28,3,Al Edabi,JZBU
العيدابي,TANKER,2023,2,148478.62,2,Al Edabi,JZBU
العيدابي,TANKER,2023,3,113926.18,1,Al Edabi,JZBU
العيدابي,TANKER,2023,4,229842.35,2,Al Edabi,JZBU
العيدابي,TANKER,2023,5,125874.21,2,Al Edabi,JZBU
العيدابي,TANKER,2023,6,132925.98,2,Al Edabi,JZBU
العيدابي,TANKER,2023,7,122390.72,2,Al Edabi,JZBU
العيدابي,TANKER,2023,8,137224.86,3,Al Edabi,JZBU
العيدابي,TANKER,2023,9,144833.66,3,Al Edabi,JZBU
العيدابي,TANKER,2023,10,135057.25,2,Al Edabi,JZBU
العيدابي,TANKER,2023,11,134068.31,2,Al Edabi,JZBU
العيدابي,TANKER,2023,12,131371.93,2,Al Edabi,JZBU
القرى,COM,2023,1,21929.25,36,Al Qara,BA
القرى,COM,2023,2,5584.82,29,Al Qara,BA
القرى,COM,2023,3,7632.16,30,Al Qara,BA
القرى,COM,2023,4,6910.78,33,Al Qara,BA
القرى,COM,2023,5,7395.85,39,Al Qara,BA
القرى,COM,2023,6,5313.56,33,Al Qara,BA
القرى,COM,2023,7,5192.56,39,Al Qara,BA
القرى,COM,2023,8,17725.85,33,Al Qara,BA
القرى,COM,2023,9,8605.70,34,Al Qara,BA
القرى,COM,2023,10,13440.25,41,Al Qara,BA
القرى,COM,2023,11,10904.42,43,Al Qara,BA
القرى,COM,2023,12,7547.94,39,Al Qara,BA
القرى,GOVT,2023,1,245013.51,1193,Al Qara,BA
القرى,GOVT,2023,2,21011.40,115,Al Qara,BA
القرى,GOVT,2023,3,32217.20,185,Al Qara,BA
القرى,GOVT,2023,4,31770.24,131,Al Qara,BA
القرى,GOVT,2023,5,24324.28,44,Al Qara,BA
القرى,GOVT,2023,6,3574.21,5,Al Qara,BA
القرى,GOVT,2023,7,60669.24,172,Al Qara,BA
القرى,GOVT,2023,10,2426.97,12,Al Qara,BA
القرى,GOVT,2023,11,4458.72,20,Al Qara,BA
القرى,GOVT,2023,12,7209.64,40,Al Qara,BA
القرى,RES,2023,1,182074.66,2689,Al Qara,BA
القرى,RES,2023,2,140443.02,2582,Al Qara,BA
القرى,RES,2023,3,162252.58,2900,Al Qara,BA
القرى,RES,2023,4,148388.34,2773,Al Qara,BA
القرى,RES,2023,5,144983.46,3005,Al Qara,BA
القرى,RES,2023,6,167757.35,2974,Al Qara,BA
القرى,RES,2023,7,215242.76,2986,Al Qara,BA
القرى,RES,2023,8,336924.31,3123,Al Qara,BA
القرى,RES,2023,9,259608.36,3007,Al Qara,BA
القرى,RES,2023,10,239194.10,3171,Al Qara,BA
القرى,RES,2023,11,184320.21,3162,Al Qara,BA
القرى,RES,2023,12,170052.39,3146,Al Qara,BA
القرى,TANKER,2023,1,55252.90,5,Al Qara,BA
القرى,TANKER,2023,2,44569.40,6,Al Qara,BA
القرى,TANKER,2023,3,50855.30,6,Al Qara,BA
القرى,TANKER,2023,4,44675.20,6,Al Qara,BA
القرى,TANKER,2023,5,35479.80,5,Al Qara,BA
القرى,TANKER,2023,6,39164.40,5,Al Qara,BA
القرى,TANKER,2023,7,47830.80,5,Al Qara,BA
القرى,TANKER,2023,8,51384.30,5,Al Qara,BA
القرى,TANKER,2023,9,62077.00,5,Al Qara,BA
القرى,TANKER,2023,10,45611.30,5,Al Qara,BA
القرى,TANKER,2023,11,49160.20,5,Al Qara,BA
القرى,TANKER,2023,12,41326.40,5,Al Qara,BA
المجاردة,RES,2023,1,21160.00,2,Almajardah,AS
المجاردة,RES,2023,2,28060.00,2,Almajardah,AS
المجاردة,RES,2023,3,25073.67,6,Almajardah,AS
المجاردة,RES,2023,4,20983.80,3,Almajardah,AS
